CVE,commit_file_location,git_repo_location,work_dir
CVE-2020-22019,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2020-22019_82ad1b76751bcfad5005440db48c46a4de5d6f02.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2020-22033,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2020-22033_82ad1b76751bcfad5005440db48c46a4de5d6f02.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-2801,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-2801_85f477935cd6b34e6ec2716b20e15ce748277a89.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-2789,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-2789_99f392a584dd10b553facc8e819f2c7e982e176d.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2015-3417,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2015-3417_0181ae9af2de1526464d23209b82e6674d362f5d.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2011-3934,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2011-3934_247d30a7dba6684ccce4508424f35fd58465e535.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2017-9608,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2017-9608_611b35627488a8d0763e75c25ee0875c5b7987dd.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2011-3945,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2011-3945_807a045ab7f51993a2c1b3116016cbbd4f3d20d6.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2014-8541,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2014-8541_809c3023b699c54c90511913d3b6140dd2436550.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2011-3944,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2011-3944_1285baaab550e3e761590ef6dfb1d9bd9d1332e4.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-6618,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-6618_2115a3597457231a6e5c0527fe0ff8550f64b733.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2013-2277,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2013-2277_4987faee78b9869f8f4646b8dd971d459df218a5.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-2775,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-2775_9853e41aa0a6cfff629ff7009685eb8bf8d64e7f.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2014-8542,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2014-8542_88626e5af8d006e67189bf10b96b982502a7e8ad.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2011-3952,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2011-3952_386741f887714d3e46c9e8fe577e326a7964037b.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2011-3935,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2011-3935_668494acd8b20f974c7722895d4a6a14c1005f1e.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-2790,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-2790_66197988b1ee914825afbc3084e6da63f862068a.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-2803,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-2803_582368626188c070d4300913c6da5efa4c24cfb2.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2013-0848,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2013-0848_a7153444df9040bf6ae103e0bbf6104b66f974cb.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2014-8544,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2014-8544_ae5e1f3d663a8c9a532d89e588cbc61f171c9186.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2015-8365,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2015-8365_b98f082d8ddc0a0d8317114d8414ab51de60ef02.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-2787,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-2787_b146d74730ab9ec5abede9066f770ad851e45fbc.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-2793,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-2793_b631e4ed64f7d1b9ca8f897fda31140e8d1fad81.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-2777,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-2777_c20a69630619d14ae92c5541d52c579d7c8f3e94.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-2784,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-2784_c20a69630619d14ae92c5541d52c579d7c8f3e94.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2011-3941,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2011-3941_c77be3a35a0160d6af88056b0899f120f2eef38e.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-0853,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-0853_c509f4f74713b035a06f79cb4d00e708f5226bc5.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2014-8549,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2014-8549_cee4490b521fd0d02476d46aa2598af24fb8d686.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-2798,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-2798_d05f72c75445969cd7bdb1d860635c9880c67fb6.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2017-9992,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2017-9992_d34a133b78afe2793cd8537f3c7f42437f441e94.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2013-0852,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2013-0852_d98e6c5d5d80c1dfe0c30f2e73d41a3aea0b920d.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2014-8548,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2014-8548_d423dd72be451462c6fb1cbbe313bed0194001ab.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2013-7020,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2013-7020_da7d839a0d3ec40423a665dc85e0cfaed3f92eb8.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-2776,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-2776_e4d4044339b9c3b0f45f7203cd026eda3c0414c0.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2011-3949,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2011-3949_e2291ea1534d17306f685b8c8abc8585bbed87bf.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-2786,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-2786_ee715f49a06bf3898246d01b056284a9bb1bcbb9.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2012-2783,/path/to/commit_info/FFmpeg@@FFmpeg/CVE-2012-2783_f33b5ba63eee96c9d1c7f0e568169cb0c3694238.diff,/path/to/signature/repo/FFmpeg@@FFmpeg,/path/to/work
CVE-2020-17367,/path/to/commit_info/netblue30@@firejail/CVE-2020-17367_2c734d6350ad321fccbefc5ef0382199ac331b37.diff,/path/to/signature/repo/netblue30@@firejail,/path/to/work
CVE-2020-17368,/path/to/commit_info/netblue30@@firejail/CVE-2020-17368_34193604fed04cad2b7b6b0f1a3a0428afd9ed5b.diff,/path/to/signature/repo/netblue30@@firejail,/path/to/work
CVE-2011-0014,/path/to/commit_info/freebsd@@freebsd-src/CVE-2011-0014_4fe7a7870a6da7d72489d152af4b1a951eb50ae4.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2020-7460,/path/to/commit_info/freebsd@@freebsd-src/CVE-2020-7460_1b1428dcc82b54b7a2c332680d2f66945bf9899b.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2020-7468,/path/to/commit_info/freebsd@@freebsd-src/CVE-2020-7468_2ac431003bde2219848a31064a02ceecc834fead.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2018-17156,/path/to/commit_info/freebsd@@freebsd-src/CVE-2018-17156_2bfaf585cae2444d447d9c009aa02e4c9de5cdef.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2015-1418,/path/to/commit_info/freebsd@@freebsd-src/CVE-2015-1418_3fd78bfab2cdb03bf9a701097e68c8ead33722a2.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2013-2171,/path/to/commit_info/freebsd@@freebsd-src/CVE-2013-2171_5b3e02570aad765ee54aa9ba564aa97f52101227.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2020-25580,/path/to/commit_info/freebsd@@freebsd-src/CVE-2020-25580_6ab923cbca8759503a08683a5978b9ebf5efd607.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2019-5597,/path/to/commit_info/freebsd@@freebsd-src/CVE-2019-5597_15426769bbe28670290c0905af0f444c205126a7.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2009-0159,/path/to/commit_info/freebsd@@freebsd-src/CVE-2009-0159_0963cc7dac321263e6f595192d7e75b40e6a889e.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2018-3639,/path/to/commit_info/freebsd@@freebsd-src/CVE-2018-3639_0594061ee6fbd63d428e70cab4c82171f87f7604.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2018-6917,/path/to/commit_info/freebsd@@freebsd-src/CVE-2018-6917_9f6fffc7312725f767237797fffa596826fa36d9.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2009-3720,/path/to/commit_info/freebsd@@freebsd-src/CVE-2009-3720_82c0fd73d4da6f33596f0c9f231566242fd20d01.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2014-5461,/path/to/commit_info/freebsd@@freebsd-src/CVE-2014-5461_31b4e008f13fe00c5619fee06c6502d417448bd5.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2017-14503,/path/to/commit_info/freebsd@@freebsd-src/CVE-2017-14503_2f4a276414ab95cd735d7143f7110cb540be322b.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2014-8612,/path/to/commit_info/freebsd@@freebsd-src/CVE-2014-8612_38f2a43815f79fb4435b9d715585df49225258ae.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2015-5358,/path/to/commit_info/freebsd@@freebsd-src/CVE-2015-5358_47a8e86509b258d16c4a36e2e475cb946bbc447c.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2019-5610,/path/to/commit_info/freebsd@@freebsd-src/CVE-2019-5610_54e9e4e72d711fb41f88f793f6c64df1126112f9.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2009-1379,/path/to/commit_info/freebsd@@freebsd-src/CVE-2009-1379_eb2feeeeb98675d86f98eeba7015386c5e842acc.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2021-3520,/path/to/commit_info/freebsd@@freebsd-src/CVE-2021-3520_e92ffd9b626833ebdbf2742c8ffddc6cd94b963e.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2021-36159,/path/to/commit_info/freebsd@@freebsd-src/CVE-2021-36159_64ae2f785e0672286901c15045a24cbc533538d3.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2019-5598,/path/to/commit_info/freebsd@@freebsd-src/CVE-2019-5598_03d8a4b7d39af6da7ceaaf07211cf0fde1e623ed.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2017-1000249,/path/to/commit_info/freebsd@@freebsd-src/CVE-2017-1000249_367cf59651605043ddabf3ed1b1bc7e7e5e775dc.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2019-5596,/path/to/commit_info/freebsd@@freebsd-src/CVE-2019-5596_401ca034cdb6cc418a461ce70ab28f92d83d51fb.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2016-8858,/path/to/commit_info/freebsd@@freebsd-src/CVE-2016-8858_56e6c4251c09cd58fa3100037e05e7c8ec00709c.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2018-14526,/path/to/commit_info/freebsd@@freebsd-src/CVE-2018-14526_0ec68024a07c10b620c5a28a393ad03f8d7d7201.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2020-25584,/path/to/commit_info/freebsd@@freebsd-src/CVE-2020-25584_2425f5e9128102c8e6e473567ad6759a55be5b02.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2010-0624,/path/to/commit_info/freebsd@@freebsd-src/CVE-2010-0624_92fc47574f4d3801c5ce32d88c37c1f90109e17b.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2016-1887,/path/to/commit_info/freebsd@@freebsd-src/CVE-2016-1887_7349ea785c916bbd7516077f293ae93bbb54dbbf.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2014-0998,/path/to/commit_info/freebsd@@freebsd-src/CVE-2014-0998_9049b13f8f244276dcbbd3b4607330a976733f30.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2020-7455,/path/to/commit_info/freebsd@@freebsd-src/CVE-2020-7455_46701f31bec2f1ccb8768d0cda91b36f9ec9c5d8.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2014-8611,/path/to/commit_info/freebsd@@freebsd-src/CVE-2014-8611_d09a3bf72c0b5f1779c52269671872368c99f02a.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2021-29626,/path/to/commit_info/freebsd@@freebsd-src/CVE-2021-29626_13d4f96130b64b42f74dfc484305b08c4da54669.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2014-3952,/path/to/commit_info/freebsd@@freebsd-src/CVE-2014-3952_2827952eb43b9d722faa445be110f0a950715e99.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2010-3830,/path/to/commit_info/freebsd@@freebsd-src/CVE-2010-3830_8147948e194cbeb6a652266e780670b738b854e2.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2012-0217,/path/to/commit_info/freebsd@@freebsd-src/CVE-2012-0217_b0a576ce8eeaebe60d4f41aaef6297d21b3e9a31.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2014-8503,/path/to/commit_info/freebsd@@freebsd-src/CVE-2014-8503_bd036e101c7a24a684338fba97a434d9915500fc.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2008-3831,/path/to/commit_info/freebsd@@freebsd-src/CVE-2008-3831_bee8d4f213e6c63efc321c0f942d4d7fe6900a1c.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2008-2464,/path/to/commit_info/freebsd@@freebsd-src/CVE-2008-2464_bf0d5f8e166626d5874eaa412e87863e9a0ad700.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2014-3000,/path/to/commit_info/freebsd@@freebsd-src/CVE-2014-3000_c6f70658c313c9443f04cb526c187817ecb82dca.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2016-1886,/path/to/commit_info/freebsd@@freebsd-src/CVE-2016-1886_c9d2719027821229f5ca9a5194040713c3d0409c.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2013-3266,/path/to/commit_info/freebsd@@freebsd-src/CVE-2013-3266_c93c82f464863400532af34d4ae5012145685097.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2019-5600,/path/to/commit_info/freebsd@@freebsd-src/CVE-2019-5600_ce5ec2c559a67090e17f19b9a8c8686e413c2ad8.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2015-1414,/path/to/commit_info/freebsd@@freebsd-src/CVE-2015-1414_cfa498d88e1f35d4173edaf6660bb5b1c2d49657.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2018-20685,/path/to/commit_info/freebsd@@freebsd-src/CVE-2018-20685_d366f891b12ce2802752fe6cde1e39e5003eb656.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2018-5391,/path/to/commit_info/freebsd@@freebsd-src/CVE-2018-5391_d47023236cf5553a60d44993508a6f58dce13371.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2011-1547,/path/to/commit_info/freebsd@@freebsd-src/CVE-2011-1547_dc49da9761be67e7429cfc02fd8893dd15336662.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2015-2923,/path/to/commit_info/freebsd@@freebsd-src/CVE-2015-2923_dd3856601d978410015c4079bfdec99d0246e2a7.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2009-3560,/path/to/commit_info/freebsd@@freebsd-src/CVE-2009-3560_e03f0571759059147077c3c20690a21239b3dfad.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2010-5298,/path/to/commit_info/freebsd@@freebsd-src/CVE-2010-5298_e38c714ed37ae96bc40bb24e2582d0994fb4157a.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2014-1452,/path/to/commit_info/freebsd@@freebsd-src/CVE-2014-1452_ecd241b619d4431f02c88464b4ed97bec8845095.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2019-5609,/path/to/commit_info/freebsd@@freebsd-src/CVE-2019-5609_ed9ffd2f09f71dec4c0e7253cf91d0b8aa2f70dd.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2009-1387,/path/to/commit_info/freebsd@@freebsd-src/CVE-2009-1387_eb2feeeeb98675d86f98eeba7015386c5e842acc.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2014-0198,/path/to/commit_info/freebsd@@freebsd-src/CVE-2014-0198_f5da602e4732949e09b5c55bb579594d061ce156.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2009-1378,/path/to/commit_info/freebsd@@freebsd-src/CVE-2009-1378_eb2feeeeb98675d86f98eeba7015386c5e842acc.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2017-11103,/path/to/commit_info/freebsd@@freebsd-src/CVE-2017-11103_49426905b3bac5a046480f3810891954581c7eca.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2022-0778,/path/to/commit_info/freebsd@@freebsd-src/CVE-2022-0778_fdc418f15e92732a3551832bcb625ba9b47242df.diff,/path/to/signature/repo/freebsd@@freebsd-src,/path/to/work
CVE-2012-3547,/path/to/commit_info/FreeRADIUS@@freeradius-server/CVE-2012-3547_6f23e66b4755350248f8dd2b56ee71bb9643448c.diff,/path/to/signature/repo/FreeRADIUS@@freeradius-server,/path/to/work
CVE-2014-4733,/path/to/commit_info/FreeRADIUS@@freeradius-server/CVE-2014-4733_52328081b0afb6b756c2bfa15a3c1203a9ec50f3.diff,/path/to/signature/repo/FreeRADIUS@@freeradius-server,/path/to/work
CVE-2014-4731,/path/to/commit_info/FreeRADIUS@@freeradius-server/CVE-2014-4731_403722205996c5d536921669d413aa5ae42d0459.diff,/path/to/signature/repo/FreeRADIUS@@freeradius-server,/path/to/work
CVE-2020-4033,/path/to/commit_info/FreeRDP@@FreeRDP/CVE-2020-4033_0a98c450c58ec150e44781c89aa6f8e7e0f571f5.diff,/path/to/signature/repo/FreeRDP@@FreeRDP,/path/to/work
CVE-2020-11043,/path/to/commit_info/FreeRDP@@FreeRDP/CVE-2020-11043_3a06ce058f690b7fc1edad2f352c453376c2ebfe.diff,/path/to/signature/repo/FreeRDP@@FreeRDP,/path/to/work
CVE-2020-11038,/path/to/commit_info/FreeRDP@@FreeRDP/CVE-2020-11038_06c32f170093a6ecde93e3bc07fed6a706bfbeb3.diff,/path/to/signature/repo/FreeRDP@@FreeRDP,/path/to/work
CVE-2020-11017,/path/to/commit_info/FreeRDP@@FreeRDP/CVE-2020-11017_8e1a1b407565eb0a48923c796f5b1f69167b3c48.diff,/path/to/signature/repo/FreeRDP@@FreeRDP,/path/to/work
CVE-2020-11018,/path/to/commit_info/FreeRDP@@FreeRDP/CVE-2020-11018_8e1a1b407565eb0a48923c796f5b1f69167b3c48.diff,/path/to/signature/repo/FreeRDP@@FreeRDP,/path/to/work
CVE-2018-8787,/path/to/commit_info/FreeRDP@@FreeRDP/CVE-2018-8787_09b9d4f1994a674c4ec85b4947aa656eda1aed8a.diff,/path/to/signature/repo/FreeRDP@@FreeRDP,/path/to/work
CVE-2020-11019,/path/to/commit_info/FreeRDP@@FreeRDP/CVE-2020-11019_0332cad015fdf7fac7e5c6863484f18a554e0fcf.diff,/path/to/signature/repo/FreeRDP@@FreeRDP,/path/to/work
CVE-2020-11040,/path/to/commit_info/FreeRDP@@FreeRDP/CVE-2020-11040_363d7046dfec4003b91aecf7867e3b05905f3843.diff,/path/to/signature/repo/FreeRDP@@FreeRDP,/path/to/work
CVE-2018-8786,/path/to/commit_info/FreeRDP@@FreeRDP/CVE-2018-8786_445a5a42c500ceb80f8fa7f2c11f3682538033f3.diff,/path/to/signature/repo/FreeRDP@@FreeRDP,/path/to/work
CVE-2020-11526,/path/to/commit_info/FreeRDP@@FreeRDP/CVE-2020-11526_192856cb59974ee4d7d3e72cbeafa676aa7565cf.diff,/path/to/signature/repo/FreeRDP@@FreeRDP,/path/to/work
CVE-2014-0791,/path/to/commit_info/FreeRDP@@FreeRDP/CVE-2014-0791_f1d6afca6ae620f9855a33280bdc6f3ad9153be0.diff,/path/to/signature/repo/FreeRDP@@FreeRDP,/path/to/work
CVE-2012-4929,/path/to/commit_info/signalwire@@freeswitch/CVE-2012-4929_19fc943f59f72d0e5386838b044f47e4660dd49e.diff,/path/to/signature/repo/signalwire@@freeswitch,/path/to/work
CVE-2017-13194,/path/to/commit_info/signalwire@@freeswitch/CVE-2017-13194_bb92955e21e189d9bb76f625eaedc7c82d47214e.diff,/path/to/signature/repo/signalwire@@freeswitch,/path/to/work
CVE-2017-15865,/path/to/commit_info/FRRouting@@frr/CVE-2017-15865_dacffad46143fb57e5fa973fcbfbd0eb51ea37b2.diff,/path/to/signature/repo/FRRouting@@frr,/path/to/work
CVE-2011-3327,/path/to/commit_info/FRRouting@@frr/CVE-2011-3327_a1afbc6e1d56b06409de5e8d7d984d565817fd96.diff,/path/to/signature/repo/FRRouting@@frr,/path/to/work
CVE-2017-17784,/path/to/commit_info/GNOME@@gimp/CVE-2017-17784_06d24a79af94837d615d0024916bb95a01bf3c59.diff,/path/to/signature/repo/GNOME@@gimp,/path/to/work
CVE-2017-17789,/path/to/commit_info/GNOME@@gimp/CVE-2017-17789_28e95fbeb5720e6005a088fa811f5bf3c1af48b8.diff,/path/to/signature/repo/GNOME@@gimp,/path/to/work
CVE-2013-1913,/path/to/commit_info/GNOME@@gimp/CVE-2013-1913_32ae0f83e5748299641cceaabe3f80f1b3afd03e.diff,/path/to/signature/repo/GNOME@@gimp,/path/to/work
CVE-2017-17787,/path/to/commit_info/GNOME@@gimp/CVE-2017-17787_eb2980683e6472aff35a3117587c4f814515c74d.diff,/path/to/signature/repo/GNOME@@gimp,/path/to/work
CVE-2011-2896,/path/to/commit_info/GNOME@@gimp/CVE-2011-2896_376ad788c1a1c31d40f18494889c383f6909ebfc.diff,/path/to/signature/repo/GNOME@@gimp,/path/to/work
CVE-2017-17786,/path/to/commit_info/GNOME@@gimp/CVE-2017-17786_674b62ad45b6579ec6d7923dc3cb1ef4e8b5498b.diff,/path/to/signature/repo/GNOME@@gimp,/path/to/work
CVE-2011-1782,/path/to/commit_info/GNOME@@gimp/CVE-2011-1782_f657361db04de69ce003328724c59e3f942d7d15.diff,/path/to/signature/repo/GNOME@@gimp,/path/to/work
CVE-2019-1350,/path/to/commit_info/git@@git/CVE-2019-1350_6d8684161ee9c03bed5cb69ae76dfdddb85a0003.diff,/path/to/signature/repo/git@@git,/path/to/work
CVE-2019-1352,/path/to/commit_info/git@@git/CVE-2019-1352_7c3745fc6185495d5765628b4dfe1bd2c25a2981.diff,/path/to/signature/repo/git@@git,/path/to/work
CVE-2019-1354,/path/to/commit_info/git@@git/CVE-2019-1354_e1d911dd4c7b76a5a8cec0f5c8de15981e34da83.diff,/path/to/signature/repo/git@@git,/path/to/work
CVE-2013-4458,/path/to/commit_info/lattera@@glibc/CVE-2013-4458_7cbcdb3699584db8913ca90f705d6337633ee10f.diff,/path/to/signature/repo/lattera@@glibc,/path/to/work
CVE-2016-3075,/path/to/commit_info/lattera@@glibc/CVE-2016-3075_317b199b4aff8cfa27f2302ab404d2bb5032b9a4.diff,/path/to/signature/repo/lattera@@glibc,/path/to/work
CVE-2015-1781,/path/to/commit_info/lattera@@glibc/CVE-2015-1781_2959eda9272a033863c271aff62095abd01bd4e3.diff,/path/to/signature/repo/lattera@@glibc,/path/to/work
CVE-2016-4429,/path/to/commit_info/lattera@@glibc/CVE-2016-4429_bc779a1a5b3035133024b21e2f339fe4219fb11c.diff,/path/to/signature/repo/lattera@@glibc,/path/to/work
CVE-2017-15670,/path/to/commit_info/lattera@@glibc/CVE-2017-15670_c369d66e5426a30e4725b100d5cd28e372754f90.diff,/path/to/signature/repo/lattera@@glibc,/path/to/work
